Transcript stable ID	NCBI gene ID
ENSMUST00000203874	211922
ENSMUST00000037585	211922
ENSMUST00000225206	211922
ENSMUST00000221035	
ENSMUST00000223012	
ENSMUST00000060494	
ENSMUST00000227074	
ENSMUST00000192706	
ENSMUST00000008966	66204
ENSMUST00000117138	66204
ENSMUST00000121930	66204
ENSMUST00000065913	66204
ENSMUST00000053149	16699
ENSMUST00000227973	
ENSMUST00000228764	
ENSMUST00000228482	
ENSMUST00000227080	
ENSMUST00000086232	
ENSMUST00000021356	109065
ENSMUST00000002818	56418
ENSMUST00000143834	56418
ENSMUST00000120388	77125
ENSMUST00000144528	77125
ENSMUST00000177518	77125
ENSMUST00000025724	77125
ENSMUST00000136850	77125
ENSMUST00000053253	231589
ENSMUST00000236036	
ENSMUST00000223457	104816
ENSMUST00000079400	104816
ENSMUST00000223412	104816
ENSMUST00000221091	104816
ENSMUST00000220719	104816
ENSMUST00000223184	104816
ENSMUST00000222645	104816
ENSMUST00000222970	104816
ENSMUST00000210638	
ENSMUST00000211026	
ENSMUST00000209326	
ENSMUST00000060579	217664
ENSMUST00000119652	
ENSMUST00000239335	72350
ENSMUST00000239352	72350
ENSMUST00000059341	72350
ENSMUST00000154153	171395
ENSMUST00000155886	171395
ENSMUST00000178195	171395
ENSMUST00000151937	78830
ENSMUST00000184169	78830
ENSMUST00000147553	78830
ENSMUST00000130715	78830
ENSMUST00000137916	78830
ENSMUST00000126493	78830
ENSMUST00000146653	78830
ENSMUST00000181850	
ENSMUST00000025861	18426
ENSMUST00000238060	18426
ENSMUST00000084207	234094
ENSMUST00000160619	234094
ENSMUST00000161162	234094
ENSMUST00000110800	234094
ENSMUST00000163062	234094
ENSMUST00000162444	234094
ENSMUST00000162636	234094
ENSMUST00000223192	
ENSMUST00000170341	231591
ENSMUST00000233137	231591
ENSMUST00000110700	68968
ENSMUST00000148285	68968
ENSMUST00000126753	68968
ENSMUST00000124906	68968
ENSMUST00000126133	68968
ENSMUST00000152692	68968
ENSMUST00000150860	68968
ENSMUST00000136725	68968
ENSMUST00000110701	68968
ENSMUST00000121485	
ENSMUST00000119594	
ENSMUST00000221986	18974
ENSMUST00000221411	18974
ENSMUST00000021359	18974
ENSMUST00000221806	18974
ENSMUST00000118251	
ENSMUST00000120359	
ENSMUST00000213663	76499
ENSMUST00000216817	76499
ENSMUST00000216280	76499
ENSMUST00000213902	76499
ENSMUST00000213966	76499
ENSMUST00000214860	76499
ENSMUST00000111838	76499
ENSMUST00000166734	76499
ENSMUST00000215022	76499
ENSMUST00000214522	76499
ENSMUST00000163895	76499
ENSMUST00000143126	66753
ENSMUST00000155304	66753
ENSMUST00000152770	66753
ENSMUST00000073192	66753
ENSMUST00000129593	66753
ENSMUST00000130466	12387
ENSMUST00000007130	12387
ENSMUST00000154356	12387
ENSMUST00000154687	12387
ENSMUST00000178812	12387
ENSMUST00000130845	12387
ENSMUST00000145093	12387
ENSMUST00000163844	12387
ENSMUST00000170729	12387
ENSMUST00000126633	12387
ENSMUST00000156911	12387
ENSMUST00000169931	12387
ENSMUST00000133689	12387
ENSMUST00000139138	12387
ENSMUST00000215573	12387
ENSMUST00000027503	21915
ENSMUST00000112893	21915
ENSMUST00000144106	21915
ENSMUST00000112890	21915
ENSMUST00000105439	216028
ENSMUST00000131945	216028
ENSMUST00000148712	216028
ENSMUST00000133588	216028
ENSMUST00000185642	
ENSMUST00000185977	
ENSMUST00000041042	103724
ENSMUST00000147485	103724
ENSMUST00000149465	103724
ENSMUST00000135089	103724
ENSMUST00000151672	103724
ENSMUST00000180088	103724
ENSMUST00000221351	
ENSMUST00000040518	223691
ENSMUST00000229338	223691
ENSMUST00000229310	223691
ENSMUST00000230032	223691
ENSMUST00000040418	12643
ENSMUST00000186165	69478
ENSMUST00000168665	69478
ENSMUST00000187234	69478
ENSMUST00000185528	69478
ENSMUST00000182463	
ENSMUST00000100555	
ENSMUST00000105441	216033
ENSMUST00000105440	216033
ENSMUST00000133190	216033
ENSMUST00000135474	216033
ENSMUST00000075099	216033
ENSMUST00000022207	74559
ENSMUST00000225550	74559
ENSMUST00000197470	16490
ENSMUST00000038695	16490
ENSMUST00000196403	16490
ENSMUST00000103164	264895
ENSMUST00000144615	264895
ENSMUST00000131808	264895
ENSMUST00000155122	264895
ENSMUST00000191455	
ENSMUST00000126238	
ENSMUST00000187259	
ENSMUST00000168682	
ENSMUST00000203616	
ENSMUST00000203716	72484
ENSMUST00000203449	72484
ENSMUST00000105827	15441
ENSMUST00000105825	15441
ENSMUST00000142420	15441
ENSMUST00000137851	15441
ENSMUST00000130071	15441
ENSMUST00000137865	15441
ENSMUST00000124305	15441
ENSMUST00000148681	15441
ENSMUST00000155344	15441
ENSMUST00000105826	15441
ENSMUST00000154581	15441
ENSMUST00000165861	15441
ENSMUST00000097836	15441
ENSMUST00000030541	15441
ENSMUST00000089111	117172
ENSMUST00000187481	
ENSMUST00000148137	
ENSMUST00000071642	100019
ENSMUST00000151626	100019
ENSMUST00000150934	100019
ENSMUST00000133403	100019
ENSMUST00000136608	100019
ENSMUST00000125323	100019
ENSMUST00000149941	100019
ENSMUST00000124361	100019
ENSMUST00000124657	100019
ENSMUST00000138577	100019
ENSMUST00000178134	100019
ENSMUST00000120421	
ENSMUST00000225542	
ENSMUST00000048514	195046
ENSMUST00000108518	195046
ENSMUST00000224301	
ENSMUST00000225536	
ENSMUST00000214586	
ENSMUST00000206062	57269
ENSMUST00000073571	57269
ENSMUST00000206069	57269
ENSMUST00000205963	57269
ENSMUST00000206931	57269
ENSMUST00000224978	
ENSMUST00000239328	
ENSMUST00000196088	
ENSMUST00000223696	
ENSMUST00000199690	
ENSMUST00000199205	329730
ENSMUST00000224105	
ENSMUST00000224253	
ENSMUST00000224917	
ENSMUST00000126099	
ENSMUST00000139667	
ENSMUST00000214172	
ENSMUST00000176697	
ENSMUST00000120014	
ENSMUST00000107774	
ENSMUST00000195361	
ENSMUST00000225367	268706
ENSMUST00000052514	268706
ENSMUST00000223839	268706
ENSMUST00000223581	268706
ENSMUST00000223674	268706
ENSMUST00000224703	268706
ENSMUST00000224252	268706
ENSMUST00000225649	268706
ENSMUST00000160262	213402
ENSMUST00000105503	213402
ENSMUST00000160367	213402
ENSMUST00000161927	213402
ENSMUST00000161167	213402
ENSMUST00000162405	213402
ENSMUST00000161081	213402
ENSMUST00000095729	213402
ENSMUST00000079279	
ENSMUST00000222699	
ENSMUST00000160217	235610
ENSMUST00000160928	235610
ENSMUST00000128062	235610
ENSMUST00000045011	235610
ENSMUST00000161521	235610
ENSMUST00000161163	235610
ENSMUST00000159614	235610
ENSMUST00000161270	235610
ENSMUST00000194199	235610
ENSMUST00000220745	
ENSMUST00000055064	242151
ENSMUST00000169751	242151
ENSMUST00000118891	
ENSMUST00000136948	
ENSMUST00000143238	
ENSMUST00000110620	66483
ENSMUST00000110619	66483
ENSMUST00000054544	66483
ENSMUST00000141440	
ENSMUST00000203630	
ENSMUST00000180763	
ENSMUST00000203165	
ENSMUST00000167133	211223
ENSMUST00000232771	211223
ENSMUST00000233141	211223
ENSMUST00000232780	211223
ENSMUST00000233813	211223
ENSMUST00000233282	211223
ENSMUST00000058879	78405
ENSMUST00000210347	78405
ENSMUST00000032402	12035
ENSMUST00000111742	12035
ENSMUST00000048252	12035
ENSMUST00000145911	12035
ENSMUST00000204138	12035
ENSMUST00000136819	12035
ENSMUST00000123930	12035
ENSMUST00000155693	12035
ENSMUST00000149769	12035
ENSMUST00000154611	12035
ENSMUST00000198742	229227
ENSMUST00000136287	229227
ENSMUST00000123916	229227
ENSMUST00000152881	229227
ENSMUST00000108145	229227
ENSMUST00000152564	229227
ENSMUST00000129721	229227
ENSMUST00000211820	229227
ENSMUST00000129787	229227
ENSMUST00000128061	229227
ENSMUST00000143675	229227
ENSMUST00000139219	229227
ENSMUST00000146948	229227
ENSMUST00000141740	229227
ENSMUST00000138950	229227
ENSMUST00000138152	229227
ENSMUST00000140480	229227
ENSMUST00000195933	229227
ENSMUST00000148698	229227
ENSMUST00000136746	229227
ENSMUST00000200245	229227
ENSMUST00000196036	229227
ENSMUST00000057272	229227
ENSMUST00000042061	
ENSMUST00000117854	
ENSMUST00000048967	12876
ENSMUST00000210783	12876
ENSMUST00000210680	12876
ENSMUST00000211312	12876
ENSMUST00000085818	52150
ENSMUST00000208807	52150
ENSMUST00000156876	98682
ENSMUST00000147758	98682
ENSMUST00000188126	98682
ENSMUST00000087701	98682
ENSMUST00000149887	98682
ENSMUST00000147421	98682
ENSMUST00000192482	
ENSMUST00000194481	
ENSMUST00000114942	227545
ENSMUST00000054254	227545
ENSMUST00000126551	227545
ENSMUST00000194054	227545
ENSMUST00000002457	12164
ENSMUST00000151850	12164
ENSMUST00000034863	12988
ENSMUST00000217314	12988
ENSMUST00000215396	12988
ENSMUST00000213660	12988
ENSMUST00000217128	12988
ENSMUST00000216934	12988
ENSMUST00000216979	12988
ENSMUST00000215958	12988
ENSMUST00000213943	12988
ENSMUST00000193889	
ENSMUST00000189622	
ENSMUST00000190758	
ENSMUST00000040992	217718
ENSMUST00000080167	435626
ENSMUST00000127134	435626
ENSMUST00000216693	
ENSMUST00000195771	
ENSMUST00000194053	
ENSMUST00000192738	
ENSMUST00000205110	
ENSMUST00000014499	17222
ENSMUST00000134485	17222
ENSMUST00000110332	17222
ENSMUST00000123503	17222
ENSMUST00000110333	17222
ENSMUST00000143007	17222
ENSMUST00000154320	17222
ENSMUST00000145906	17222
ENSMUST00000154995	17222
ENSMUST00000151171	17222
ENSMUST00000124418	17222
ENSMUST00000140131	28019
ENSMUST00000128277	28019
ENSMUST00000032480	28019
ENSMUST00000152574	28019
ENSMUST00000151125	28019
ENSMUST00000112417	28019
ENSMUST00000156091	28019
ENSMUST00000133695	28019
ENSMUST00000146229	28019
ENSMUST00000109430	237716
ENSMUST00000222580	
ENSMUST00000223209	
ENSMUST00000172057	78255
ENSMUST00000027886	78255
ENSMUST00000192343	78255
ENSMUST00000171292	78255
ENSMUST00000063199	78255
ENSMUST00000191605	78255
ENSMUST00000189208	78255
ENSMUST00000185198	78255
ENSMUST00000189316	78255
ENSMUST00000190648	78255
ENSMUST00000188656	78255
ENSMUST00000191503	78255
ENSMUST00000185970	78255
ENSMUST00000190762	78255
ENSMUST00000189648	78255
ENSMUST00000101394	68044
ENSMUST00000020553	68044
ENSMUST00000102648	353371
ENSMUST00000141600	73998
ENSMUST00000122981	73998
ENSMUST00000203714	73998
ENSMUST00000126292	73998
ENSMUST00000031823	73998
ENSMUST00000041401	73998
ENSMUST00000154290	73998
ENSMUST00000122908	73998
ENSMUST00000204196	73998
ENSMUST00000204629	73998
ENSMUST00000205139	73998
ENSMUST00000131132	73998
ENSMUST00000155015	
ENSMUST00000064637	22644
ENSMUST00000114178	22644
ENSMUST00000150069	22644
ENSMUST00000114179	22644
ENSMUST00000088392	20817
ENSMUST00000196929	20817
ENSMUST00000200173	20817
ENSMUST00000196388	20817
ENSMUST00000197622	20817
ENSMUST00000198719	20817
ENSMUST00000197985	20817
ENSMUST00000198661	20817
ENSMUST00000198549	20817
ENSMUST00000196592	20817
ENSMUST00000235208	
ENSMUST00000030404	56031
ENSMUST00000136466	56031
ENSMUST00000126558	56031
ENSMUST00000137778	56031
ENSMUST00000098281	18378
ENSMUST00000117993	
ENSMUST00000205893	
ENSMUST00000180517	
ENSMUST00000224669	
ENSMUST00000123095	26466
ENSMUST00000050735	26466
ENSMUST00000149302	26466
ENSMUST00000130526	26466
ENSMUST00000134365	26466
ENSMUST00000108200	26466
ENSMUST00000182136	26466
ENSMUST00000224584	
ENSMUST00000231600	
ENSMUST00000203878	65257
ENSMUST00000020551	65257
ENSMUST00000137306	65257
ENSMUST00000117883	65257
ENSMUST00000148163	65257
ENSMUST00000148808	65257
ENSMUST00000040971	12337
ENSMUST00000107112	12337
ENSMUST00000134638	12337
ENSMUST00000155056	12337
ENSMUST00000129430	12337
ENSMUST00000088336	
ENSMUST00000204222	
ENSMUST00000187714	
ENSMUST00000219425	
ENSMUST00000150006	108912
ENSMUST00000131179	108912
ENSMUST00000132705	108912
ENSMUST00000130922	108912
ENSMUST00000155312	108912
ENSMUST00000124045	108912
ENSMUST00000163100	108912
ENSMUST00000220361	
ENSMUST00000109381	223770
ENSMUST00000109380	223770
ENSMUST00000150004	223770
ENSMUST00000088911	223770
ENSMUST00000156155	223770
ENSMUST00000139515	223770
ENSMUST00000182555	
ENSMUST00000117815	
ENSMUST00000142047	
ENSMUST00000155180	
ENSMUST00000071069	209387
ENSMUST00000033211	209387
ENSMUST00000141063	209387
ENSMUST00000120844	
ENSMUST00000205011	
ENSMUST00000147869	319880
ENSMUST00000132743	319880
ENSMUST00000139230	319880
ENSMUST00000065060	319880
ENSMUST00000148823	319880
ENSMUST00000148910	319880
ENSMUST00000117460	319880
ENSMUST00000121471	319880
ENSMUST00000117929	319880
ENSMUST00000034204	
ENSMUST00000212622	
ENSMUST00000212981	
ENSMUST00000212911	
ENSMUST00000059462	66700
ENSMUST00000127774	66700
ENSMUST00000204535	66700
ENSMUST00000065364	66700
ENSMUST00000132917	66700
ENSMUST00000204199	66700
ENSMUST00000142169	66700
ENSMUST00000128382	66700
ENSMUST00000061973	22040
ENSMUST00000112053	22040
ENSMUST00000116605	
ENSMUST00000125430	
ENSMUST00000101343	
ENSMUST00000135411	
ENSMUST00000109901	18789
ENSMUST00000168186	18789
ENSMUST00000021535	18789
ENSMUST00000172040	18789
ENSMUST00000163473	18789
ENSMUST00000166498	18789
ENSMUST00000166329	18789
ENSMUST00000165584	18789
ENSMUST00000169938	18789
ENSMUST00000164326	18789
ENSMUST00000170540	18789
ENSMUST00000166735	18789
ENSMUST00000170002	18789
ENSMUST00000163805	18789
ENSMUST00000169524	18789
ENSMUST00000170831	18789
ENSMUST00000166471	18789
ENSMUST00000164798	18789
ENSMUST00000170189	18789
ENSMUST00000172089	18789
ENSMUST00000048260	70361
ENSMUST00000236866	70361
ENSMUST00000120461	70361
ENSMUST00000236292	70361
ENSMUST00000155895	70361
ENSMUST00000144793	70361
ENSMUST00000150133	70361
ENSMUST00000143990	70361
ENSMUST00000236070	70361
ENSMUST00000150192	55925
ENSMUST00000128481	55925
ENSMUST00000118276	55925
ENSMUST00000105976	55925
ENSMUST00000097939	55925
ENSMUST00000148896	55925
ENSMUST00000122393	55925
ENSMUST00000105977	55925
ENSMUST00000145964	55925
ENSMUST00000124963	55925
ENSMUST00000210746	55925
ENSMUST00000078804	57808
ENSMUST00000115079	57808
ENSMUST00000133785	57808
ENSMUST00000232188	57808
ENSMUST00000137720	57808
ENSMUST00000115078	57808
ENSMUST00000115076	57808
ENSMUST00000115075	57808
ENSMUST00000120204	230775
ENSMUST00000106017	230775
ENSMUST00000121049	230775
ENSMUST00000106015	230775
ENSMUST00000106018	230775
ENSMUST00000097868	230775
ENSMUST00000030571	230775
ENSMUST00000149282	230775
ENSMUST00000106012	230775
ENSMUST00000166118	230775
ENSMUST00000136416	230775
ENSMUST00000163625	230775
ENSMUST00000136787	230775
ENSMUST00000196851	
ENSMUST00000190228	
ENSMUST00000212253	105244162
ENSMUST00000059899	236792
ENSMUST00000102763	52626
ENSMUST00000127136	52626
ENSMUST00000211879	
ENSMUST00000022429	
ENSMUST00000166075	
ENSMUST00000224138	
ENSMUST00000171282	
ENSMUST00000112318	
ENSMUST00000171207	
ENSMUST00000167376	
ENSMUST00000106899	12765
ENSMUST00000027372	12765
ENSMUST00000114153	66192
ENSMUST00000015433	66192
ENSMUST00000114152	66192
ENSMUST00000166615	66894
ENSMUST00000213097	66894
ENSMUST00000212906	66894
ENSMUST00000212205	66894
ENSMUST00000212645	66894
ENSMUST00000212063	66894
ENSMUST00000212737	66894
ENSMUST00000212012	66894
ENSMUST00000212543	66894
ENSMUST00000212559	66894
ENSMUST00000212993	66894
ENSMUST00000213976	
ENSMUST00000030778	67909
ENSMUST00000114965	67909
ENSMUST00000118706	
ENSMUST00000187496	
ENSMUST00000011178	20537
ENSMUST00000023062	
ENSMUST00000229502	
ENSMUST00000127292	
ENSMUST00000159810	268281
ENSMUST00000044053	268281
ENSMUST00000161858	268281
ENSMUST00000054814	268281
ENSMUST00000159541	268281
ENSMUST00000160461	268281
ENSMUST00000159553	268281
ENSMUST00000161910	268281
ENSMUST00000020657	22210
ENSMUST00000109086	22210
ENSMUST00000124699	22210
ENSMUST00000147833	22210
ENSMUST00000072801	
ENSMUST00000227672	
ENSMUST00000191002	
ENSMUST00000190313	227288
ENSMUST00000053389	227288
ENSMUST00000190673	
ENSMUST00000185622	
ENSMUST00000190461	
ENSMUST00000187595	
ENSMUST00000226292	
ENSMUST00000228705	
ENSMUST00000081204	
ENSMUST00000222573	
ENSMUST00000228325	
ENSMUST00000222762	
ENSMUST00000185321	
ENSMUST00000186461	
ENSMUST00000025680	67717
ENSMUST00000227263	74967
ENSMUST00000215964	
ENSMUST00000185733	76709
ENSMUST00000113820	76709
ENSMUST00000006467	76709
ENSMUST00000113819	76709
ENSMUST00000095999	
ENSMUST00000146744	
ENSMUST00000226701	171243
ENSMUST00000086229	171243
ENSMUST00000126606	78459
ENSMUST00000150594	78459
ENSMUST00000098477	78459
ENSMUST00000134712	78459
ENSMUST00000185580	78459
ENSMUST00000135182	78459
ENSMUST00000213612	
ENSMUST00000188299	
ENSMUST00000188552	
ENSMUST00000188413	
ENSMUST00000226943	
ENSMUST00000190499	108168600
ENSMUST00000047207	381580
ENSMUST00000190277	
ENSMUST00000027743	58244
ENSMUST00000193059	58244
ENSMUST00000195302	58244
ENSMUST00000192519	58244
ENSMUST00000191769	58244
ENSMUST00000192091	58244
ENSMUST00000195693	58244
ENSMUST00000192311	58244
ENSMUST00000192690	58244
ENSMUST00000194158	58244
ENSMUST00000086228	
ENSMUST00000228653	
ENSMUST00000227427	
ENSMUST00000226408	
ENSMUST00000228741	
ENSMUST00000226811	
ENSMUST00000227565	
ENSMUST00000182774	
ENSMUST00000226844	
ENSMUST00000228906	
ENSMUST00000189941	
ENSMUST00000165180	
ENSMUST00000232912	
ENSMUST00000057265	434439
ENSMUST00000192955	434439
ENSMUST00000188231	
ENSMUST00000205277	
ENSMUST00000205523	
ENSMUST00000031910	114228
ENSMUST00000120037	
ENSMUST00000206929	
ENSMUST00000163830	
ENSMUST00000228487	
ENSMUST00000187117	
ENSMUST00000119461	
ENSMUST00000192715	80732
ENSMUST00000195396	80732
ENSMUST00000047502	80732
ENSMUST00000194587	80732
ENSMUST00000195751	80732
ENSMUST00000193736	80732
ENSMUST00000023491	70144
ENSMUST00000170899	70144
ENSMUST00000170201	70144
ENSMUST00000156928	70144
ENSMUST00000164486	70144
ENSMUST00000165616	70144
ENSMUST00000135193	70144
ENSMUST00000133399	70144
ENSMUST00000163428	70144
ENSMUST00000165826	70144
ENSMUST00000142290	70144
ENSMUST00000120894	
ENSMUST00000226296	
ENSMUST00000147064	
ENSMUST00000151294	
ENSMUST00000117605	
ENSMUST00000193443	
ENSMUST00000226394	
ENSMUST00000072453	16866
ENSMUST00000202802	
ENSMUST00000117311	
ENSMUST00000059539	58243
ENSMUST00000205101	58243
ENSMUST00000147412	
ENSMUST00000226887	
ENSMUST00000177413	
ENSMUST00000027384	108147
ENSMUST00000187982	108147
ENSMUST00000148077	108147
ENSMUST00000155769	108147
ENSMUST00000136443	108147
ENSMUST00000154855	108147
ENSMUST00000195671	
ENSMUST00000226196	
ENSMUST00000077271	
ENSMUST00000161009	
ENSMUST00000160529	
ENSMUST00000238591	16866
ENSMUST00000238581	16866
ENSMUST00000238638	16866
ENSMUST00000238437	16866
ENSMUST00000025727	66745
ENSMUST00000026553	74075
ENSMUST00000211616	74075
ENSMUST00000195412	
ENSMUST00000210776	
ENSMUST00000216246	
ENSMUST00000216904	
ENSMUST00000098176	
ENSMUST00000180031	
ENSMUST00000052932	
ENSMUST00000023075	72709
ENSMUST00000147093	72709
ENSMUST00000229185	72709
ENSMUST00000137827	72709
ENSMUST00000230943	72709
ENSMUST00000105716	170731
ENSMUST00000030884	170731
ENSMUST00000105715	170731
ENSMUST00000105714	170731
ENSMUST00000124646	170731
ENSMUST00000134172	170731
ENSMUST00000150881	170731
ENSMUST00000117457	
ENSMUST00000107543	12095
ENSMUST00000152477	12095
ENSMUST00000140259	12095
ENSMUST00000075523	12095
ENSMUST00000107542	12095
ENSMUST00000006470	75410
ENSMUST00000108154	75410
ENSMUST00000131002	75410
ENSMUST00000136959	75410
ENSMUST00000128456	75410
ENSMUST00000152931	75410
ENSMUST00000125836	75410
ENSMUST00000125372	75410
ENSMUST00000118067	
ENSMUST00000030508	18509
ENSMUST00000174681	18509
ENSMUST00000199838	208628
ENSMUST00000031366	208628
ENSMUST00000197665	208628
ENSMUST00000198841	208628
ENSMUST00000198716	208628
ENSMUST00000197265	208628
ENSMUST00000197002	208628
ENSMUST00000041859	218138
ENSMUST00000178294	218138
ENSMUST00000178313	218138
ENSMUST00000179717	218138
ENSMUST00000166902	
ENSMUST00000211214	20174
ENSMUST00000209426	20174
ENSMUST00000210271	20174
ENSMUST00000107771	20174
ENSMUST00000211478	20174
ENSMUST00000210439	20174
ENSMUST00000211440	20174
ENSMUST00000211666	20174
ENSMUST00000112184	54650
ENSMUST00000227201	54650
ENSMUST00000054230	54650
ENSMUST00000228006	54650
ENSMUST00000227303	54650
ENSMUST00000227445	54650
ENSMUST00000226087	224792
ENSMUST00000224278	224792
ENSMUST00000225466	224792
ENSMUST00000225962	224792
ENSMUST00000225004	224792
ENSMUST00000113599	224792
ENSMUST00000162201	329641
ENSMUST00000070342	329641
ENSMUST00000204061	
ENSMUST00000212812	
ENSMUST00000188050	
ENSMUST00000230340	
ENSMUST00000041389	
ENSMUST00000193658	
ENSMUST00000129102	
ENSMUST00000081374	69401
ENSMUST00000236636	69401
ENSMUST00000075637	545622
ENSMUST00000123664	545622
ENSMUST00000153926	545622
ENSMUST00000150445	545622
ENSMUST00000130900	545622
ENSMUST00000151964	545622
ENSMUST00000232833	384221
ENSMUST00000232722	384221
ENSMUST00000233536	384221
ENSMUST00000232748	384221
ENSMUST00000171841	384221
ENSMUST00000233038	384221
ENSMUST00000233724	384221
ENSMUST00000081309	235606
ENSMUST00000193254	235606
ENSMUST00000192916	235606
ENSMUST00000194915	235606
ENSMUST00000194014	235606
ENSMUST00000191754	235606
ENSMUST00000194083	235606
ENSMUST00000192278	235606
ENSMUST00000191985	235606
ENSMUST00000132097	
ENSMUST00000237209	
ENSMUST00000219111	
ENSMUST00000215410	
ENSMUST00000216131	
ENSMUST00000098175	
ENSMUST00000172397	
